reviewerID,itemID,overall,fine_feature,coarse_feature
AIDFLFUKJ657I,9434682614,5.0,[ 0.    -1.625  0.    -3.     0.     0.     0.     0.     0.    -3.125],0.4843672352423421
AJR0OYOP007DB,9434682614,5.0,[5. 0. 0. 5. 0. 0. 0. 0. 5. 5.],0.5438561130277658
A3J74IC5X508RW,9434682614,5.0,[2. 2. 0. 2. 2. 2. 2. 2. 2. 2.],0.49685485896922554
AXLD8ZXC8EHBB,9434682614,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.515461483436771
A1F5E3W51WNXJF,9434682614,3.0,[0.    0.    0.    4.625 0.    0.    0.    5.    4.875 4.625],0.5188420202289825
A1OI92E32SOMBJ,9434682614,4.0,[0. 0. 0. 5. 0. 0. 0. 5. 0. 5.],0.5284281963346176
AWG2O9C42XW5G,9434682614,5.0,[ 0.     0.     0.     0.     0.     0.     0.     0.    -0.125 -0.125],0.5405467328571462
AWG2O9C42XW5G,9434682614,5.0,[ 0.     0.     0.     0.     0.     0.     0.     0.    -0.125 -0.125],0.5405467328571462
AWG2O9C42XW5G,9434682614,5.0,[ 0.     0.     0.     0.     0.     0.     0.     0.    -0.125 -0.125],0.5405467328571462
AWG2O9C42XW5G,9434682614,5.0,[ 0.     0.     0.     0.     0.     0.     0.     0.    -0.125 -0.125],0.5405467328571462
AWG2O9C42XW5G,9434682614,5.0,[ 0.    0.    0.    0.    0.    0.    0.    0.   -0.25 -0.25],0.5280773601283999
A2942D8DAMTQKJ,9434682614,3.0,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5251377568379748
A2SS4R4VFD42SX,9434682614,5.0,[0.    0.    0.    1.375 0.    0.    1.625 0.    0.    1.625],0.5124819771063641
A31K5W6NWK68OA,9434682614,5.0,[0.    0.    0.    0.    0.    1.625 0.    1.625 0.    0.   ],0.5282109612254936
A1WGUNGPYRR4TI,9434682614,3.0,[0. 0. 0. 5. 0. 0. 0. 0. 5. 0.],0.5190071457699965
A10DNCYK7YISHU,B000QZWZ2A,5.0,[ 0.     0.     0.     0.125  0.    -1.125 -3.125  0.     2.875  3.75 ],0.4906410499309335
A39GW5CBWTIWAZ,B000VJ3BYC,4.0,[0.    0.    0.    3.625 0.    0.    3.875 4.75  4.    4.25 ],0.4750245208366431
APO9LLUJ8MQ8N,B000VJ3BYC,1.0,[-5.  0.  0. -5.  0. -5.  0. -5.  0. -5.],0.5187970639655951
A2J8WWG4W0OFYQ,B000VJ3BYC,3.0,[0. 0. 0. 5. 0. 0. 5. 5. 0. 5.],0.5498499729445351
A1OOHB5H6DM6Y0,B000VJ3BYC,1.0,[0.    0.    0.    4.375 0.    5.    0.    5.    0.    5.   ],0.5189370542703677
A15IJJRE725CQY,B000VJ3BYC,5.0,[0. 0. 0. 5. 0. 0. 0. 5. 5. 5.],0.5189017308634712
A1Q8U14KXIMDUL,B000VJWNHI,5.0,[0.    0.    0.    2.875 0.    5.    0.    3.5   0.    0.   ],0.5
ATJSW3MI8ALG5,B000VK1AR6,5.0,[0.    0.    0.    0.    0.    4.625 0.    0.    4.5   0.   ],0.5344310206112937
A1BOMF5M0H54S6,B000VK4UXC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 5.],0.528198975635495
A2CKB680FT8AYK,B000VK5H5C,5.0,[ 0.     0.     0.     0.     0.     0.     0.    -1.375  0.    -1.375],0.5438048684163572
AP52C0DNAAEGT,B000VK5H5C,4.0,[4. 4. 2. 4. 4. 4. 4. 4. 4. 4.],0.49376490013831453
A3AWVFZJQ3CN67,B000VK5H5C,5.0,[0. 0. 0. 0. 0. 0. 0. 5. 0. 5.],0.5281047943798453
AL8PC7LV1RINQ,B000VK5H5C,4.0,[0. 0. 0. 5. 0. 0. 0. 5. 5. 5.],0.5282718753278921
AYMI78YEBTU1P,B000VK5H5C,5.0,[0. 0. 0. 5. 0. 0. 0. 5. 0. 0.],0.5286505174280739
ADBYY8C0L46V8,B000VKG9VS,5.0,[0.    0.    0.    0.    0.    1.375 0.    1.75  0.    0.   ],0.5
