reviewerID,itemID,overall,fine_feature,coarse_feature
A3KX1R4XD4BMXO,5557505946,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.51517907410852
AKI0BEE4STZNM,5557505946,5,[0. 5. 0. 0. 0. 0. 0. 5. 0. 0.],0.49375524144716393
A3OWYXTI802I48,5557505946,5,[0. 5. 0. 5. 0. 0. 0. 0. 0. 0.],0.5
A1Q3T8F0CTP2XV,5557505946,5,[0.    5.    0.    3.375 3.375 0.    0.    0.    0.    0.   ],0.5031157419734644
AWMORCDEUIBFO,B0000CFWZA,5,[2.125 1.25  3.125 2.25  1.25  1.25  2.25  1.25  1.25  1.25 ],0.5187233753664648
A2BH870GC736PX,B0000CFWZA,5,[0. 5. 0. 0. 0. 0. 5. 0. 0. 0.],0.5031137677306923
A4KDRKRTRMH51,B0000CFWZA,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.5062645837135081
A1KCA1Q1NREJQJ,B0000CFWZA,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.5031148064308861
A1L1NYH387VKGM,B0000CFWZA,5,[0. 5. 0. 0. 0. 0. 0. 5. 0. 0.],0.484383874513938
A20DZX38KRBIT8,B0000CFWZA,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5340562327558249
A300AR4IM0KW21,B0000CFWZA,1,[0. 5. 0. 0. 0. 0. 0. 5. 0. 0.],0.5312238343162035
ANBSW3BALFRR2,B0000CFWZA,1,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5590531442740667
A3C6ZCBUNXUT7V,B0000CFWZA,5,[0. 5. 0. 0. 0. 5. 0. 5. 0. 0.],0.4812461996839203
A1MPEG5S1DNI52,B0000CFWZA,5,[0. 0. 0. 5. 0. 0. 0. 5. 0. 0.],0.5
AHMAQXXYIR6DK,B0000CFWZA,4,[0. 0. 0. 0. 0. 0. 5. 5. 0. 0.],0.5
AEFRJ6ZBKGZV2,B0000CFWZA,2,[0. 5. 0. 0. 0. 0. 0. 5. 0. 0.],0.5062705826127816
ADJXL0W0RJ7VV,B0000CFWZA,1,[ 0.  0.  0. -5.  0.  0.  0. -5.  0.  0.],0.524952902031838
A2WA8R7ZNUHZMA,B0000CFWZA,1,[ 0.   -3.25  0.    0.    0.    0.    0.   -1.75  0.    0.  ],0.5187898205619392
