reviewerID,itemID,overall,fine_feature,coarse_feature
AYWXVG2OEZLSU,B00123MCL4,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.5124147690240571
A15T3Y3BL2AJ9V,B00123MCL4,5,[0. 0. 0. 0. 0. 0. 0. 5. 5. 5.],0.5187183545517955
A22KMCKYE5KQ2X,B00123MCL4,5,[0. 5. 0. 0. 0. 5. 0. 0. 5. 5.],0.5279850702976818
AWT47AHGC2WFB,B00123MCL4,4,[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25],0.4968514525990197
A12C1OTJ37UUG7,B00123MCL4,4,[4. 4. 4. 4. 4. 4. 2. 4. 4. 4.],0.5405207467405035
A2XE7SG4ZFAOIB,B00123MCL4,5,[0.    0.625 0.    1.25  0.    0.    0.    1.25  1.25  1.875],0.5218543756503884
A2OAKHL0E0A4YQ,B00123MCL4,5,[0.    0.    0.    5.    0.    5.    0.    0.    0.    4.966],0.5062667877198213
AARJLW29JSF31,B00123MCL4,5,[0.    5.    0.    0.    0.    4.125 0.    5.    0.    5.   ],0.493746572542223
A2LS62VBEDFX5H,B00123NB5K,5,[5.  0.  0.  0.  0.  0.  0.  3.5 0.  0. ],0.5280942605609115
A3TWHEFZVR8UQR,B00123NB5K,5,[0.   1.75 0.   0.   0.   0.   0.75 0.   0.   0.  ],0.5187562034930419
A3W527BN42AXN1,B00123NB5K,5,[0.    0.    3.875 0.    0.    0.    0.    0.    3.25  0.   ],0.5155733824219135
A2POJAPUU7VBIZ,B00123NB5K,4,[-1.625  0.    -1.5    0.     0.     0.     0.    -1.25   0.    -0.625],0.5155356669531775
A2XEPKL0CTSLV8,B00123NB5K,5,[5. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.5188008298712455
A2TMBMC2TZS2AA,B00123NNO4,5,[0. 0. 0. 0. 5. 0. 5. 0. 5. 0.],0.5
A1H8PY3QHMQQA0,B00123NNO4,5,[0.    0.    0.    0.    0.    0.    0.    1.125 0.    0.   ],0.49063468802918436
A10UTU9R2B8RXX,B001241XMW,4,[2.625 0.    0.    0.    0.    0.    0.    0.    0.    2.375],0.5436212197441112
A135GWMXMTR58Z,B001241XMW,5,[0. 0. 0. 0. 0. 0. 3. 0. 0. 0.],0.5
A1LZI8DHP269OI,B001241XMW,5,[0.    0.    3.75  0.    0.    0.    4.375 4.375 0.    4.375],0.4937799963213628
A3C82GUNZRFDYS,B001241XMW,5,[5. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.49375257923221505
ASAHF5GD4652Q,B00124209M,4,[5. 0. 0. 0. 0. 0. 0. 5. 5. 0.],0.5187309989475651
A1CY7L9KUVS9AQ,B00124209M,5,[0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625],0.5155441136034941
ALF0HXDJGI984,B00124209M,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.5062000544021462
A1TECE74I964JG,B00124209M,5,[5. 0. 0. 0. 0. 0. 0. 0. 0. 5.],0.509357650868091
AUPZF5LJ4SXGL,B00124209M,5,[0.    0.    0.    1.    1.    0.    0.    0.    1.375 0.   ],0.518696333355605
A1BLH6NVH1IH77,B00124209M,5,[ 0.     0.     0.     0.    -2.625  0.     0.    -0.375  1.25   0.   ],0.5343674426157363
AHTR6T2RRCFGG,B0012422HM,5,[ 0.     0.     0.     0.    -2.    -2.375  0.     0.     0.     0.   ],0.5062474052874597
AVQ8K16S367DC,B0012422HM,4,[2.625 3.5   2.625 3.5   2.625 5.    2.625 3.5   2.625 2.625],0.49688276910558243
A1OD0H9E5Y1PFL,B0012422HM,5,[5. 0. 0. 5. 0. 5. 0. 5. 0. 5.],0.5
A29V7E1TFYXKJ,B00124259C,5,[5. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5187439336985605
A2A74CNTYX43P0,B00124259C,5,[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],0.49377649255436057
A1V4ELGD6RXF5U,B00124259C,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49066861712820314
AWPT20KU9H1DO,B00124259C,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A3G29YZA25BVIC,B00124259C,5,[0.    0.    4.375 0.    0.    4.5   4.375 0.    0.    0.   ],0.5
AZ741XAKITJXJ,B0012444RI,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4968792908105445
AJNFQI3YR6XJ5,B0012444RI,5,[ 0.    -0.125  0.     0.     0.    -0.125  0.     0.    -0.125  0.   ],0.5249895209349698
A1VZDPPHLYZ0KB,B0012444RI,5,[3.375 0.    0.    0.    0.    0.    3.375 0.    0.    0.   ],0.5
A3H3RHSUWQK5J6,B0012444RI,4,[0. 0. 0. 5. 0. 5. 0. 5. 0. 0.],0.4937705741980808
A16P4QHHIYXG3U,B0012444RI,5,[1.625 0.    0.    0.    0.    0.    0.    0.    2.375 0.   ],0.5
A141DA1U38BDQD,B001244AOU,4,[0.    0.    0.    0.    0.    0.    0.    5.    0.    4.625],0.5062762709459347
A3MP9S24707YOS,B0012460GG,5,[0. 0. 5. 0. 0. 0. 0. 5. 5. 0.],0.5187075031347208
A174HDO4JOE6QJ,B0012460GG,5,[0. 0. 5. 0. 0. 0. 5. 5. 0. 0.],0.5093485709146032
A2AYVWC5FMAV9T,B0012460GG,5,[2.    2.    3.625 2.    3.625 2.    2.    2.    2.    2.   ],0.5126315145488731
A3PBHXP4THCNMG,B0012460GG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5502082897126166
A30A8SQ40LP4J9,B0012460GG,5,[0. 0. 0. 5. 0. 5. 0. 5. 0. 0.],0.4719127704928466
ABK1F0PEJOQN3,B0012460GG,4,[0. 0. 2. 0. 0. 0. 0. 0. 2. 0.],0.5
A5RHFAAIYHFZ4,B0012460GG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5159519641153287
ABMUDOGVJ10OW,B0012460GG,5,[0. 0. 0. 0. 0. 5. 0. 5. 0. 0.],0.5249905672017225
ABMUDOGVJ10OW,B0012460GG,5,[0. 0. 0. 0. 0. 5. 0. 5. 5. 0.],0.5093711181175382
A1HB19B8Q3Y4GZ,B0012460GG,4,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],0.564590246192682
A2RNVIJ75M2I31,B0012460GG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5502082897126166
A38DE2TCRXTVJL,B0012460GG,5,[ 0.    0.    0.    0.    0.25  0.    0.25  0.   -0.25  0.  ],0.5062048485867928
A2M8OYSB5Z78O4,B0012460GG,5,[-0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125],0.5372943441992062
A15HFUE89SBPFN,B0012460GG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5374841605319116
A9RVUPWTOTVDS,B0012460GG,5,[0.    0.    0.    0.    0.    0.    0.875 1.5   0.875 0.   ],0.5062613474243193
