reviewerID,itemID,overall,fine_feature,coarse_feature
A1B7R4FDTNQZWE,B000WOT9K6,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5187290713607606
A3AGJ0NQXOW8M1,B000WOT9K6,5,[0.   0.   0.   4.25 0.   0.   0.   4.25 0.   0.  ],0.540649637697613
A34UTNSRNF2AYB,B000WOT9K6,5,[0. 0. 0. 0. 5. 0. 0. 5. 0. 5.],0.4937380078968284
A2TXKUC8SN53H7,B000WOT9K6,5,[0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75],0.49995803582709664
A2ESUL8QBRVY8M,B000WOT9K6,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49679486442498233
A32GF9L4D8GA90,B000WOT9K6,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.4968284155047182
A2MC6P200KHJ2A,B000WOT9K6,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
AJDKYFN1XXZCJ,B000WOT9K6,5,[0.   0.   0.   0.   0.   0.   0.   3.25 2.75 0.  ],0.5156845067010994
A2VNHSOB2EO2YY,B000WOT9K6,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5156938353448106
A10M52OJSDB8WK,B000WOUTKA,5,[0.   0.   0.25 0.   0.   0.   0.25 0.   0.   0.  ],0.5
ABLV63CEH2J75,B000WOUTKA,5,[ 0. -5. -5.  0.  0.  0.  0. -5. -5.  0.],0.4843227512753553
A2YV4LBS43Q0M2,B000WOUTKA,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A2JE1FQQBSH8N0,B000WOUTKA,3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5187998279225355
A2H1QAOQAEC0VZ,B000WOUTKA,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A3DCOGGBKMJ8RN,B000WOUTKA,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.5186671625851645
A1WU3GVYJNV3DC,B000WOUTKA,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4968986702183481
A3QL9TO6NVVGP9,B000WOUTKA,5,[0. 5. 5. 0. 5. 0. 5. 0. 0. 5.],0.5
A3MWUPQ0PFB5ZZ,B000WOUTKA,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5494408413797258
A366JNHOWLQWQQ,B000WOUTKA,4,[0.    0.    0.    0.    0.    0.    0.    1.625 0.    0.   ],0.5030609594590555
A1MSO3EK95SVCF,B000WOUTKA,5,[-0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125],0.49999797212218616
A1IMI4B95YDMV5,B000WOUTKA,5,[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25],0.518678832762563
A1KBHQWJYKYA01,B000WOUTKA,5,[4. 4. 4. 4. 4. 4. 4. 4. 4. 2.],0.5064204606429854
A2G6VF7XDPKFG3,B000WOUTKA,5,[-0.75  -0.75  -0.75  -0.75  -0.75  -1.125 -1.125 -0.75  -0.75  -1.125],0.5189094297614539
A1TB6DFESM3SNF,B000WOUTKA,5,[2.    2.    2.    4.125 2.    2.    2.    4.125 2.    2.   ],0.5154199322782277
A3K7LEJMNE7EOF,B000WOUTKA,5,[0.  0.  0.5 0.  0.  0.  0.5 0.  0.  0. ],0.5031122141987919
A3PD94OS8RKOUK,B000WOUTKA,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.49373325693445713
ACTDPSHFSWRD1,B000WOWPZM,5,[0. 5. 5. 0. 5. 0. 5. 0. 0. 0.],0.5031338799825856
A1CD6C2R5R90SD,B000WOWPZM,4,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5125845931102556
A3KKI0VTQTOLSV,B000WOWPZM,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A20XWNBOPDKCYG,B000WOWPZM,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5031250669335391
A1KCB19DANZUGT,B000WOWPZM,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.490658493708505
A3F7U41ZW2FPE8,B000WOWPZM,5,[-0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25],0.48755813784285734
A3CMIIP8HR5N1F,B000WOWPZM,4,[0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75],0.49995803582709664
A37WTJV1HOQOTQ,B000WOWPZM,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5063891788317691
AXCE4WRBKMLY0,B000WOWPZM,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.5123779216064256
A3THFNU3M5B7S1,B000WOWPZM,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.5218081129842291
A2AVMXNBKEL5T6,B000WOXPNS,5,[0.    0.    0.    0.    0.    0.    0.    1.375 1.375 0.   ],0.5
A2XEPKL0CTSLV8,B000WOXVOQ,5,[0. 0. 0. 5. 0. 0. 0. 5. 0. 0.],0.506383377638108
A2ECRAJZ9U5KO8,B000WOXVOQ,5,[0.    0.    0.    0.    0.    3.875 0.    5.    0.    0.   ],0.5313068912328874
AIQDFXQG9K75D,B000WOXVOQ,5,[0. 5. 0. 0. 5. 0. 0. 5. 0. 0.],0.4656743383548872
AJDKYFN1XXZCJ,B000WOXVOQ,5,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],0.4874700122643831
A2ESUL8QBRVY8M,B000WOXVOQ,5,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125],0.534044274596476
A3MWD7N5JUP87,B000WOXVOQ,5,[-0.25 -0.25  0.   -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25],0.4968999209536582
A3PJW5JV4DMWVE,B000WOXVOQ,5,[3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75],0.5
A32GF9L4D8GA90,B000WOXVOQ,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.4968284155047182
A39MYWEXQ4ZRAA,B000WOXVOQ,5,[0.    0.    0.    0.    0.    0.    0.    4.625 0.    0.   ],0.49688915647911536
A1DFE7GYON7G7,B000WOXVOQ,5,[0. 0. 0. 0. 5. 0. 5. 0. 0. 0.],0.5436405742325665
A9WFV9DEWY4S0,B000WOXVOQ,5,[0. 5. 5. 0. 0. 0. 0. 5. 0. 0.],0.5000122950807161
A3160JI7JSH0U4,B000WOXVOQ,5,[0.    0.    0.    0.    0.    0.    0.    3.625 0.    0.   ],0.5343336486915947
A2VNHSOB2EO2YY,B000WOXVOQ,5,[0. 0. 0. 0. 0. 0. 5. 5. 0. 0.],0.49997715420788263
APO91TQ34RTU1,B000WOXVOQ,5,[0.   0.   0.   0.   0.   0.   0.   2.75 0.   0.  ],0.5031095954339676
A1B7R4FDTNQZWE,B000WOXVOQ,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5187290713607606
A2VYPEKBMV1E14,B000WQ6XK8,5,[0. 0. 5. 0. 0. 0. 0. 0. 5. 0.],0.5156673446446084
