reviewerID,itemID,overall,fine_feature,coarse_feature
A1GQ4GI1UGS6YS,B0010W4LN4,4,[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.    0.125 0.125],0.5
A2U5BFVUUDN2HT,B0010W4LN4,4,[1.625 1.625 1.625 1.625 0.875 0.875 0.875 0.    1.625 0.875],0.5217312863556134
A3MNJ0G662SVFU,B0010W4LN4,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A28621TSIR5EOG,B0010W4LN4,5,[5. 5. 5. 5. 5. 5. 5. 0. 5. 5.],0.5031042606864401
A1HXXO2C7U1O6I,B0010W4LN4,5,[0.875 1.125 1.125 0.625 0.875 0.875 0.625 0.    0.875 0.875],0.5155617819692575
AZB4FEVOLI5DX,B0010W4LN4,5,[4.5   3.875 5.    1.875 4.5   1.625 2.    0.    4.5   4.5  ],0.5247801029619146
A31U2QT7SAL7K,B0010W4LN4,5,[5. 5. 5. 5. 5. 5. 5. 2. 5. 5.],0.5104840242518934
A2T5UO430EWGIE,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5250803115304534
A3V89YYS19FEFG,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5185869905627022
A1FPFWRPLT3DAG,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5248208586945018
A27GTBNUF8DUEF,B00122IPBG,5,[ 0.125 -0.125 -0.625 -2.    -0.625 -1.875 -0.25   0.    -0.125 -0.125],0.5031309342136576
A21OWUEUZWA6FT,B00122IPBG,5,[1.    1.    0.875 0.875 0.875 0.75  0.875 0.    1.    1.   ],0.5
A394BBG9GHE08B,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5341702842228904
A16LGDCB96MCNW,B00122IPBG,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.   2.75 2.75],0.5062144088618475
A27XUU8ZPM5UUW,B00122IPBG,5,[-0.375 -0.375 -0.375 -0.375 -0.25  -0.125 -0.375  0.    -0.25  -0.25 ],0.5188846014016374
AXOP88PUV0VD1,B00122IPBG,5,[-0.125 -0.125 -0.125 -0.125 -0.125  0.     0.     0.    -0.125 -0.125],0.52490347796844
A3I8NB5TBQ0XFQ,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A1P7C2EJPBNPF2,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49688819527762335
A3L1UEDJO88Z30,B00122IPBG,5,[5. 2. 5. 2. 5. 0. 5. 2. 2. 2.],0.49378759669678546
A32SGYWV0IWYVS,B00122IPBG,4,[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.   0.25 0.25],0.5
ATQ0ISIPEUCLD,B00122IPBG,5,[2.    3.875 2.    3.875 2.    0.    2.    2.    2.    2.   ],0.5
A2616YSIRQGFG4,B00122IPBG,5,[ 3.5    0.125  1.625 -0.25   2.875 -0.25   1.625  0.25   1.125  0.   ],0.5046137395230431
A2S6YPOKQULGSB,B00122IPBG,5,[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.   0.25 0.25],0.5062031351722381
A2JUOIHUNCC157,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5309071098458388
ADE7VUJO5VCGL,B00122IPBG,5,[0.375 0.375 0.375 0.125 0.375 0.125 0.25  0.    0.375 0.375],0.5
A4AK5HMUQPADK,B00122IPBG,5,[3.   5.   3.   2.5  3.   0.25 2.5  2.5  5.   5.  ],0.496872730588338
A539D3P4G3BLN,B00122IPBG,5,[-1.875 -1.875 -1.875 -0.625 -1.875  0.    -1.25   0.    -1.875 -1.875],0.49372283522362387
A3PL6TUZRYMVGB,B00122IPBG,5,[-0.75  -0.75  -0.75  -0.375 -0.875  0.    -0.625  0.    -0.75  -0.625],0.5
A2OTRO1WE5GMT0,B00122IPBG,5,[5.    5.    5.    2.625 5.    2.    3.625 0.    5.    5.   ],0.5
A25BH80NSNN612,B00122IPBG,5,[5.    5.    5.    5.    5.    5.    5.    1.375 5.    5.   ],0.48451749367168795
AMVB9XUZT0NCT,B00122IPBG,5,[0.25 0.25 0.25 0.25 0.25 0.   0.25 0.   0.25 0.  ],0.5
A1QJ6G5B7VRAYP,B00122IPBG,5,[0.75  0.75  0.75  0.375 0.75  0.    0.75  0.    0.75  0.75 ],0.4904862790624879
A14EA9WQPSOKMF,B00122IPBG,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.   2.75 2.75],0.5155758268587772
A2NRB7J640QGRW,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5472227844189353
A3AJ2S5L3YHRLT,B00122IPBG,1,[1.125 1.125 1.125 0.    1.125 0.    1.125 0.    1.125 1.125],0.4875224374697602
A1NC5YN34N5VRX,B00122IPBG,5,[ 0.    -1.25  -0.75  -0.125 -0.125  2.125 -1.    -0.25  -1.25  -1.375],0.5012607677600605
A2ZGR3JZJI7FSM,B00122IPBG,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5248208586945018
A244I0L3B89G0B,B00122IPBG,5,[4.875 4.875 4.875 3.125 4.875 2.75  4.875 0.    4.875 4.875],0.5342125130539466
A178HIK8JQ0CR8,B00122IPBG,5,[0.75 0.75 1.   0.5  0.75 0.   0.5  0.25 1.   0.5 ],0.49689027646866213
A2Y092MEVRNPI,B00122IPBG,5,[3.375 2.25  1.875 1.5   1.875 0.75  1.5   0.75  1.875 3.125],0.4905925647419223
AJB2M60CE9HOL,B00122IPBG,5,[4.875 4.75  5.    4.875 5.    3.125 4.875 1.75  5.    5.   ],0.5031058811709361
A33Y6WFHLVU45T,B00122IPBG,5,[1.  1.  1.  0.5 0.5 0.  0.5 0.  1.  1. ],0.5
A2891HUMIUHSI6,B00122IPBG,5,[4.125 4.125 3.375 0.75  3.875 0.    2.25  0.    4.625 4.25 ],0.51561247199272
ATYRLP78UDQUT,B00122IPBG,5,[1.75  1.75  1.75  1.75  1.75  0.875 1.75  0.    1.75  1.75 ],0.5186389302712835
