reviewerID,itemID,overall,fine_feature,coarse_feature
A9Q28YTLYREO7,B000JF21D0,4,[5. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5
A5W2DUJDIY3L2,B000JF21D0,5,[-1.5    0.     0.    -1.5    0.     0.    -1.875  0.     0.    -1.75 ],0.5186050961036217
A375NHE4L5104B,B000JF21D0,5,[5. 0. 0. 5. 0. 0. 5. 0. 5. 5.],0.534363790103884
AE31M52VLKOG6,B000JF21D0,5,[5. 0. 0. 5. 0. 0. 5. 0. 0. 5.],0.5340811376539745
ANSX333SYE382,B000JF21D0,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5375161970797874
A12O70V2MD6PA,B000JF21D0,5,[5. 0. 0. 0. 5. 0. 0. 0. 5. 0.],0.5
A2F8XJL9VQZWK5,B000JF21D0,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5373863138992843
A33RN6T49VEFUO,B000JF21D0,1,[-0.5  0.   0.  -1.   0.   0.   0.   0.   0.   0. ],0.5341727897768876
A308AE3L69FLHX,B000JF21D0,5,[5. 0. 0. 0. 0. 0. 0. 0. 0. 5.],0.5
A38PZ2ZR8QOV6X,B000JF21D0,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5456837019658051
AQOC7SD115HX1,B000JF21D0,5,[1.875 1.875 1.875 1.875 1.875 1.875 1.875 1.875 1.875 1.875],0.5
A1GQ4GI1UGS6YS,B000JF21D0,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A2ML9U5O9Y7M7C,B000JF21D0,5,[5. 0. 5. 0. 5. 0. 0. 0. 5. 5.],0.49989681844620604
A3U7DU5LCD7O1B,B000JF21D0,5,[0.    0.    0.    0.    4.5   0.    0.    0.    0.    4.625],0.49996586187337133
A3TM7P9GGJ6F4C,B000JF21D0,5,[0.    3.125 0.    0.    0.    0.    2.875 0.    0.    0.   ],0.5186815004871094
A2T24R7614CRAU,B000JF21D0,2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4875970790673123
ANB5WY9TBBZFJ,B000JF21D0,5,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],0.4872158912354766
A32FHEFS04SLJM,B000JF21D0,5,[0.75  0.75  0.75  0.75  0.75  0.75  0.75  0.75  0.75  1.625],0.534033523404027
A2UUQFH6UK6BH7,B000JF21D0,5,[5. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.4875606467523761
AJJHRVFG5HSSS,B000JF21D0,5,[1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25 1.25],0.5095532945783071
A2ZEDHMLC9NBQB,B000JF21D0,5,[0.625 0.    0.    0.    2.125 0.625 0.    0.    0.    0.   ],0.4968974282430938
A539D3P4G3BLN,B000JF21D0,4,[1.75  1.75  1.75  3.625 1.75  3.625 1.75  1.75  1.75  1.75 ],0.5405730170533893
A5WRWOODTAY1U,B000JF21D0,5,[-1.     0.     0.    -0.875 -0.375  0.     0.     0.     0.     0.   ],0.5404863048544729
A2KUKP4L8JQUUH,B000JF21D0,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4668089644031848
A85597V25UCYU,B000JF21D0,5,[0.   0.   0.   0.   4.25 0.   5.   0.   0.   0.  ],0.5093084653077466
A3QYGT2Y6CB1K8,B000JF21D0,5,[0.    0.    0.    0.    0.    0.    0.875 0.    0.    1.875],0.5
A31WEFMK4WJCJ4,B000JF21D0,5,[0.625 0.    0.    0.    0.    1.125 0.    0.    0.    1.875],0.5
AOLCYAV27A4K3,B000JF21D0,5,[-0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25],0.5062523213035873
A311XNVMNZHKM8,B000JF21D0,5,[3.875 0.    0.    0.    3.125 0.    0.    0.    0.    3.75 ],0.5062160227541382
A23A6YRQRXF06,B000JF21D0,5,[0.    0.    0.    0.    4.375 4.375 0.    0.    0.    0.   ],0.5
AD0APBS0F8A10,B000JF21D0,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.4751506642972411
